"","adj","vb","emot","polaridade","positivo","negativo","tamanho","tamanhoUtil","status"
"6615",107,39,0,1,61,26,601,576,"true"
"6616",134,52,0,1,41,36,811,775,"true"
"6617",84,19,0,0,25,25,416,399,"true"
"6618",37,29,0,1,21,20,368,353,"true"
"6619",122,22,0,1,46,41,683,662,"true"
"6620",346,104,0,1,143,112,1920,1833,"true"
"6621",93,17,0,1,34,17,508,493,"true"
"6622",842,223,0,1,343,281,4164,3928,"true"
"6623",184,41,0,1,68,28,926,886,"true"
"6624",91,33,0,1,42,41,438,425,"true"
"6625",36,9,0,0,11,14,182,175,"true"
"6626",73,9,0,1,36,17,391,370,"true"
"6627",117,34,0,1,45,39,750,712,"true"
"6628",151,28,0,1,64,36,638,603,"true"
"6629",102,22,0,0,29,41,562,541,"true"
"6630",69,21,0,0,16,31,239,223,"true"
"6631",108,34,0,1,50,28,566,548,"true"
"6632",169,57,0,1,73,53,935,903,"true"
"6633",65,29,0,0,16,27,358,340,"true"
"6634",94,29,0,1,39,20,504,489,"true"
"6635",190,28,0,0,45,69,753,720,"true"
"6636",49,8,0,1,19,14,294,284,"true"
"6637",49,18,0,1,24,19,255,238,"true"
"6638",151,63,0,1,78,53,889,855,"true"
"6639",126,35,0,1,54,26,614,590,"true"
"6640",92,34,0,0,36,36,476,452,"true"
"6641",99,34,0,1,48,30,652,605,"true"
"6642",92,45,0,1,53,29,498,463,"true"
"6643",124,24,0,1,46,27,612,585,"true"
"6644",126,33,0,0,34,35,702,680,"true"
"6645",160,42,0,1,55,36,868,830,"true"
"6646",68,15,0,0,22,22,374,361,"true"
"6647",27,7,0,0,7,12,190,183,"true"
"6648",58,8,0,1,22,12,161,157,"true"
"6649",138,46,0,1,45,39,638,616,"true"
"6650",242,98,0,1,104,74,1432,1370,"true"
"6651",344,96,0,1,140,87,1536,1444,"true"
"6652",116,48,0,1,46,25,763,732,"true"
"6653",90,22,0,1,40,15,549,540,"true"
"6654",134,36,0,1,46,41,772,739,"true"
"6655",51,21,0,0,15,24,407,390,"true"
"6656",191,45,0,1,66,46,1028,989,"true"
"6657",403,104,0,1,175,87,1749,1666,"true"
"6658",82,17,0,0,24,30,368,354,"true"
"6659",169,60,0,0,53,67,946,879,"true"
"6660",106,13,0,1,44,29,435,423,"true"
"6661",313,67,0,0,90,104,1453,1392,"true"
"6662",98,44,0,0,26,43,589,564,"true"
"6663",740,185,0,1,362,156,3410,3204,"true"
"6664",148,18,0,1,64,29,710,690,"true"
"6665",195,63,0,1,87,45,970,935,"true"
"6666",214,34,0,1,68,51,1153,1110,"true"
"6667",122,48,0,1,57,42,700,661,"true"
"6668",192,70,0,1,69,61,1155,1117,"true"
"6669",186,69,0,1,85,65,970,916,"true"
"6670",138,40,0,0,38,46,794,757,"true"
"6671",139,31,0,1,65,20,748,713,"true"
"6672",216,70,0,1,76,44,1280,1241,"true"
"6673",83,25,0,1,28,22,389,368,"true"
"6674",74,29,0,1,30,24,489,477,"true"
"6675",186,22,0,1,57,44,751,719,"true"
"6676",146,44,0,1,60,52,805,783,"true"
"6677",185,37,0,1,86,35,779,728,"true"
"6678",241,110,0,1,121,62,1486,1385,"true"
"6679",114,22,0,0,28,38,504,497,"true"
"6680",80,21,0,0,25,29,376,361,"true"
"6681",58,27,0,0,22,26,238,229,"true"
"6682",220,54,0,1,119,69,1092,1029,"true"
"6683",148,57,0,1,69,37,756,729,"true"
"6684",68,30,0,1,28,12,448,416,"true"
"6685",79,40,0,1,39,38,606,581,"true"
"6686",59,27,0,1,34,16,414,398,"true"
"6687",125,30,0,1,43,33,594,573,"true"
"6688",74,24,0,1,27,24,396,380,"true"
"6689",61,18,0,0,19,23,349,336,"true"
"6690",154,43,0,0,43,43,792,763,"true"
"6691",176,63,0,0,56,69,852,806,"true"
"6692",38,10,0,0,11,12,230,217,"true"
"6693",95,33,0,1,45,21,440,420,"true"
"6694",185,104,0,1,93,75,1558,1456,"true"
"6695",101,24,0,1,26,9,451,434,"true"
"6696",60,10,0,1,19,18,322,307,"true"
"6697",354,111,0,1,143,126,1617,1544,"true"
"6698",124,22,0,1,31,23,605,590,"true"
"6699",121,10,0,1,32,18,668,641,"true"
"6700",70,8,0,1,25,16,480,460,"true"
"6701",39,6,0,0,7,17,276,268,"true"
"6702",39,25,0,1,22,16,305,288,"true"
"6703",28,10,0,0,10,13,202,189,"true"
"6704",124,29,0,1,49,30,665,655,"true"
"6705",46,27,0,1,22,8,285,276,"true"
"6706",125,47,0,1,60,31,641,621,"true"
"6707",81,29,0,1,35,20,453,439,"true"
"6708",143,60,0,1,58,22,692,654,"true"
"6709",114,13,0,0,23,26,457,452,"true"
"6710",207,90,0,1,113,72,1154,1082,"true"
"6711",52,33,0,1,29,21,354,346,"true"
"6712",182,34,0,1,54,50,770,737,"true"
"6713",112,64,0,1,56,45,651,624,"true"
"6714",69,20,0,0,26,26,412,399,"true"
"6715",57,29,0,0,20,21,348,333,"true"
"6716",403,74,0,0,93,121,1677,1648,"true"
"6717",25,2,0,0,6,8,133,125,"true"
"6718",138,67,1,1,73,61,841,774,"true"
"6719",99,27,0,1,33,22,547,533,"true"
"6720",84,18,0,0,24,38,462,450,"true"
"6721",459,96,0,1,127,111,2167,2111,"true"
"6722",109,17,0,1,33,23,463,451,"true"
"6723",62,12,0,1,24,23,356,345,"true"
"6724",148,61,0,1,68,44,888,850,"true"
"6725",24,11,0,1,9,6,146,142,"true"
"6726",235,32,0,1,88,43,1033,999,"true"
"6727",225,66,0,0,63,74,1181,1152,"true"
"6728",29,2,0,1,14,4,177,170,"true"
"6729",111,35,0,1,44,37,617,591,"true"
"6730",263,55,0,1,83,80,1314,1262,"true"
"6731",219,74,0,1,119,76,1126,1059,"true"
"6732",72,12,0,1,12,11,355,348,"true"
"6733",71,11,0,1,22,18,480,467,"true"
"6734",96,42,0,1,41,35,587,565,"true"
"6735",42,9,0,0,11,11,257,248,"true"
"6736",32,19,0,1,17,9,222,215,"true"
"6737",177,24,0,1,49,42,911,889,"true"
"6738",229,64,0,1,75,48,1078,1036,"true"
"6739",58,23,0,0,14,24,411,396,"true"
"6740",99,22,0,0,32,34,484,480,"true"
"6741",237,70,0,1,85,46,1165,1129,"true"
"6742",92,25,0,0,23,30,480,463,"true"
"6743",39,8,0,0,11,19,204,200,"true"
"6744",187,41,0,1,86,26,848,815,"true"
"6745",92,43,0,0,43,43,508,480,"true"
"6746",11,3,0,1,4,2,71,67,"true"
"6747",19,15,0,0,4,5,142,138,"true"
"6748",209,62,0,1,75,54,1077,1038,"true"
"6749",174,33,0,1,87,28,779,749,"true"
"6750",227,50,0,1,64,56,1147,1096,"true"
"6751",175,44,0,1,63,52,876,841,"true"
"6752",451,146,0,1,201,145,2425,2320,"true"
"6753",276,90,0,0,103,106,1181,1130,"true"
"6754",153,66,0,1,72,48,785,737,"true"
"6755",119,12,0,1,42,38,1807,1789,"true"
"6756",125,39,0,1,47,37,622,588,"true"
"6757",109,9,0,0,28,33,450,430,"true"
"6758",25,13,0,1,14,9,169,165,"true"
"6759",109,42,0,1,56,27,602,566,"true"
"6760",63,25,0,1,32,16,384,369,"true"
"6761",18,4,0,0,5,5,128,117,"true"
"6762",122,23,0,0,37,43,645,629,"true"
"6763",182,27,0,1,53,38,812,792,"true"
"6764",465,106,0,0,97,174,2538,2502,"true"
"6765",43,8,0,1,14,10,315,314,"true"
"6766",193,107,0,0,87,94,1263,1214,"true"
"6767",41,16,0,1,16,15,213,211,"true"
"6768",528,134,0,1,143,124,2195,2083,"true"
"6769",458,107,0,1,161,99,2080,1976,"true"
"6770",8,2,0,0,0,1,73,72,"true"
"6771",202,70,0,1,84,74,1152,1103,"true"
"6772",102,32,0,1,34,25,642,608,"true"
"6773",155,39,0,0,59,61,604,588,"true"
"6774",75,24,0,0,15,17,458,449,"true"
"6775",82,39,0,1,38,23,475,458,"true"
"6776",121,58,0,1,56,37,820,798,"true"
"6777",119,28,0,1,49,20,550,537,"true"
"6778",229,80,0,1,114,60,1264,1192,"true"
"6779",82,16,0,1,32,30,451,429,"true"
"6780",116,42,0,1,50,26,694,670,"true"
"6781",59,26,0,1,28,25,391,376,"true"
"6782",204,54,0,1,69,63,1056,1020,"true"
"6783",265,83,0,1,87,54,1731,1672,"true"
"6784",201,53,0,0,70,89,873,846,"true"
"6785",219,48,0,1,64,49,856,840,"true"
"6786",59,10,0,0,19,25,274,267,"true"
"6787",155,49,0,1,84,40,744,695,"true"
"6788",134,20,0,1,47,34,593,567,"true"
"6789",259,122,0,1,120,81,1513,1449,"true"
"6790",177,56,0,1,66,52,887,849,"true"
"6791",786,168,0,1,260,172,3052,2969,"true"
"6792",82,8,0,0,13,33,594,565,"true"
"6793",103,35,0,0,29,57,564,530,"true"
"6794",227,50,0,1,89,75,1071,1020,"true"
"6795",237,48,0,1,105,58,1070,1004,"true"
"6796",225,108,0,1,101,82,1302,1232,"true"
"6797",152,52,0,1,60,53,786,742,"true"
"6798",280,69,0,1,90,53,1194,1160,"true"
"6799",156,37,0,1,44,32,992,971,"true"
"6800",151,34,0,1,48,33,632,609,"true"
"6801",280,126,0,1,130,101,1420,1296,"true"
"6802",82,21,0,1,30,28,401,390,"true"
"6803",109,46,0,1,54,47,727,704,"true"
"6804",251,25,0,1,87,53,1116,1093,"true"
"6805",122,20,0,0,39,48,617,596,"true"
"6806",233,35,0,0,55,63,944,912,"true"
"6807",86,32,0,0,22,30,495,476,"true"
"6808",142,19,0,1,43,37,656,632,"true"
"6809",209,48,0,1,96,52,1158,1109,"true"
"6810",124,30,0,0,38,53,628,604,"true"
"6811",234,88,0,1,105,67,1360,1291,"true"
"6812",73,21,0,1,33,19,352,339,"true"
"6813",53,25,0,1,16,13,305,292,"true"
"6814",109,58,0,1,58,38,518,483,"true"
"6815",48,20,0,1,27,8,272,259,"true"
"6816",52,6,0,0,15,18,233,223,"true"
"6817",121,47,0,1,60,35,636,610,"true"
"6818",136,34,0,1,46,45,761,733,"true"
"6819",275,86,0,1,117,78,1341,1274,"true"
"6820",70,12,0,0,19,27,247,239,"true"
"6821",107,35,0,0,39,52,718,692,"true"
"6822",197,62,0,1,66,57,1175,1132,"true"
"6823",60,12,0,1,29,11,392,380,"true"
"6824",89,25,0,1,36,21,499,483,"true"
"6825",39,14,0,1,20,13,212,206,"true"
"6826",95,18,0,1,45,26,409,396,"true"
"6827",294,68,0,1,118,112,1369,1304,"true"
"6828",146,37,0,0,47,48,672,648,"true"
"6829",176,52,0,1,66,48,854,793,"true"
"6830",77,30,0,0,26,29,512,489,"true"
"6831",203,14,0,1,45,37,777,749,"true"
"6832",115,40,0,1,41,27,553,522,"true"
"6833",152,34,0,0,37,59,752,737,"true"
"6834",71,16,0,1,27,13,363,354,"true"
"6835",298,59,0,1,99,72,1232,1183,"true"
"6836",57,24,0,0,17,23,340,331,"true"
"6837",129,59,0,1,56,34,1617,1572,"true"
"6838",84,21,0,0,27,29,416,401,"true"
"6839",103,38,0,0,40,43,562,547,"true"
"6840",249,87,0,1,98,85,1368,1270,"true"
"6841",51,6,0,1,22,3,255,249,"true"
"6842",137,62,0,0,48,53,815,765,"true"
"6843",192,73,0,1,81,56,1133,1103,"true"
"6844",225,57,0,1,85,73,1165,1115,"true"
"6845",105,44,0,1,36,35,520,497,"true"
"6846",97,29,0,1,33,20,521,508,"true"
"6847",154,62,0,1,62,44,968,889,"true"
"6848",74,17,0,1,31,25,379,360,"true"
"6849",122,11,0,0,18,45,708,692,"true"
"6850",137,19,0,1,47,34,598,571,"true"
"6851",82,25,0,1,38,21,390,379,"true"
"6852",79,24,0,1,31,28,391,376,"true"
"6853",61,15,0,1,23,13,393,379,"true"
"6854",122,25,0,1,51,24,688,653,"true"
"6855",129,41,0,0,38,46,706,677,"true"
"6856",269,73,0,1,96,74,1378,1322,"true"
"6857",218,44,0,1,79,36,1441,1363,"true"
"6859",64,22,0,1,33,14,390,368,"true"
"6860",79,19,0,1,24,22,468,452,"true"
"6861",81,17,0,0,20,23,459,438,"true"
"6862",180,86,0,1,93,53,1017,974,"true"
"6863",137,39,0,1,52,42,756,734,"true"
"6864",52,6,0,1,12,11,282,277,"true"
"6865",61,10,0,0,20,28,349,339,"true"
"6866",142,55,0,1,69,37,888,858,"true"
"6867",245,40,0,1,78,48,1126,1071,"true"
"6868",38,10,0,1,12,8,253,243,"true"
"6869",69,17,0,1,29,16,311,300,"true"
"6870",247,81,0,1,103,91,1196,1143,"true"
"6871",57,13,0,1,11,8,291,279,"true"
"6872",246,88,0,0,80,90,1321,1235,"true"
"6873",20,2,0,0,6,6,103,102,"true"
"6874",142,26,0,0,50,59,723,688,"true"
"6875",94,15,0,1,38,19,477,455,"true"
"6876",266,51,0,1,118,68,1329,1286,"true"
"6877",441,125,0,1,177,111,1966,1869,"true"
"6878",176,27,0,1,48,47,580,549,"true"
"6879",152,32,0,1,43,30,834,807,"true"
"6880",49,9,0,1,22,14,290,288,"true"
"6881",181,62,0,1,69,49,967,930,"true"
"6882",118,52,0,1,78,22,696,650,"true"
"6883",82,19,0,0,21,29,483,464,"true"
"6884",280,73,0,0,91,106,1333,1254,"true"
"6885",80,23,0,1,32,27,387,369,"true"
"6886",159,36,0,0,47,49,885,865,"true"
"6887",411,94,0,0,121,136,2109,2002,"true"
"6888",248,97,0,1,98,78,1440,1350,"true"
"6889",55,19,0,1,21,17,340,331,"true"
"6890",94,23,0,1,29,17,499,484,"true"
"6891",76,22,0,0,17,17,378,368,"true"
"6892",46,9,0,0,9,17,263,261,"true"
"6893",94,15,0,1,23,11,443,421,"true"
"6894",57,18,0,0,9,22,394,375,"true"
"6895",68,17,0,1,22,15,381,375,"true"
"6896",258,57,0,1,131,50,1291,1255,"true"
"6897",71,15,0,1,27,14,404,390,"true"
"6898",64,8,0,1,23,17,362,353,"true"
"6899",95,13,0,0,23,24,400,379,"true"
"6900",480,57,0,0,128,137,1848,1770,"true"
"6901",528,105,0,1,181,140,2059,1981,"true"
"6902",28,2,0,1,10,3,124,120,"true"
"6903",135,26,0,0,41,48,876,858,"true"
"6904",385,152,0,1,156,89,2178,2097,"true"
"6905",247,90,0,0,79,93,1472,1404,"true"
"6906",191,96,0,1,77,68,1225,1169,"true"
"6907",61,20,0,1,25,12,359,350,"true"
"6908",89,23,0,0,20,36,420,403,"true"
"6909",199,51,0,1,70,66,1140,1108,"true"
"6910",88,17,0,1,31,30,456,441,"true"
"6911",225,98,0,1,86,65,1108,1063,"true"
"6912",129,19,0,0,38,42,696,666,"true"
"6913",70,29,0,0,25,32,406,391,"true"
"6914",128,48,0,0,46,59,575,541,"true"
"6915",171,41,0,1,72,33,698,667,"true"
"6916",114,27,0,0,29,40,563,536,"true"
"6917",122,27,0,1,49,30,751,713,"true"
"6918",51,19,0,1,25,7,357,344,"true"
"6919",95,23,0,1,42,8,483,471,"true"
"6920",141,51,0,1,54,42,711,674,"true"
"6921",106,34,0,1,52,27,575,556,"true"
"6922",140,50,0,1,62,40,897,859,"true"
"6923",190,25,0,0,60,62,985,956,"true"
"6924",127,34,0,1,55,42,664,647,"true"
"6925",110,41,0,1,39,33,590,565,"true"
"6926",155,33,0,1,47,39,781,758,"true"
"6927",68,17,0,1,28,20,404,391,"true"
"6928",329,59,0,1,105,85,1430,1378,"true"
"6929",93,20,0,1,33,23,495,489,"true"
"6930",38,8,0,0,8,11,194,189,"true"
"6931",62,18,0,1,24,6,397,385,"true"
"6932",91,23,0,1,35,19,451,440,"true"
"6933",65,17,0,1,27,18,386,376,"true"
"6934",162,42,0,1,60,44,974,924,"true"
"6935",111,57,0,0,38,39,530,514,"true"
"6936",107,41,0,1,44,33,585,541,"true"
"6937",173,60,0,1,60,44,1168,1132,"true"
"6938",67,20,0,1,27,14,445,432,"true"
"6939",46,7,0,1,17,5,259,256,"true"
"6940",173,82,0,1,94,51,1027,972,"true"
"6941",75,20,0,1,30,22,444,432,"true"
"6942",101,17,0,1,34,13,581,560,"true"
"6943",151,38,0,0,45,46,748,718,"true"
"6944",160,71,0,1,94,42,848,811,"true"
"6945",172,31,0,1,47,45,764,750,"true"
"6946",88,33,0,1,32,23,490,472,"true"
"6947",37,20,0,1,20,7,239,230,"true"
"6948",58,14,0,1,22,20,493,477,"true"
"6949",67,8,0,1,23,22,369,356,"true"
"6950",349,115,0,1,142,106,1686,1623,"true"
"6951",182,118,0,1,93,79,1205,1105,"true"
"6952",50,17,0,1,22,10,278,273,"true"
"6953",70,15,0,0,18,41,323,308,"true"
"6954",71,28,0,1,35,22,357,345,"true"
"6955",67,17,0,1,23,22,481,454,"true"
"6956",150,54,0,1,73,46,792,753,"true"
"6957",77,30,0,1,30,29,584,557,"true"
"6958",152,38,0,0,53,60,620,602,"true"
"6959",70,25,0,1,26,22,434,426,"true"
"6960",206,97,0,1,105,84,1230,1167,"true"
"6961",131,50,0,1,61,47,615,563,"true"
"6962",57,18,0,1,27,21,422,407,"true"
"6963",63,18,0,1,31,6,370,367,"true"
"6964",165,45,0,1,60,44,919,889,"true"
"6965",112,34,0,1,44,25,526,491,"true"
"6966",3,0,0,0,1,2,13,13,"true"
"6967",87,12,0,0,24,26,439,422,"true"
"6968",48,10,0,0,11,15,222,208,"true"
"6969",119,34,0,1,52,36,744,708,"true"
"6970",74,38,0,1,39,17,506,491,"true"
"6971",141,40,0,0,41,51,759,723,"true"
"6972",77,18,0,1,30,25,367,355,"true"
"6973",261,44,0,0,95,98,1313,1281,"true"
"6974",194,50,0,1,57,44,844,819,"true"
"6975",279,108,0,1,112,77,1344,1257,"true"
"6976",55,16,0,0,13,18,275,270,"true"
"6977",80,19,0,1,26,21,501,486,"true"
"6978",180,33,0,1,62,37,941,921,"true"
"6979",49,7,0,1,13,12,240,233,"true"
"6980",43,15,0,1,23,17,279,272,"true"
"6981",134,88,0,1,82,42,759,712,"true"
"6982",91,16,0,1,40,19,498,469,"true"
"6983",151,32,0,1,51,44,859,843,"true"
"6984",106,28,0,0,25,44,614,599,"true"
"6985",75,17,0,1,37,15,407,402,"true"
"6986",133,102,0,1,76,73,1107,1024,"true"
"6987",63,14,0,1,30,21,347,335,"true"
"6988",242,36,0,1,65,49,963,932,"true"
"6989",77,15,0,1,28,13,398,386,"true"
"6990",175,20,0,0,48,66,983,961,"true"
"6991",97,32,0,1,37,25,385,373,"true"
"6992",196,62,0,1,78,53,1015,981,"true"
"6993",78,9,0,0,18,23,374,366,"true"
"6994",154,24,0,1,51,43,739,725,"true"
"6995",167,27,0,1,53,51,901,857,"true"
"6996",45,13,0,1,15,10,248,242,"true"
"6997",124,76,0,1,72,50,861,831,"true"
"6998",71,21,0,1,23,16,351,341,"true"
"6999",190,87,0,0,69,75,1013,953,"true"
"7000",402,94,0,1,172,129,2022,1907,"true"
"7001",121,35,0,1,41,38,851,826,"true"
"7002",35,9,0,0,11,18,199,192,"true"
"7003",327,67,0,1,118,82,1411,1376,"true"
"7004",77,25,0,1,22,14,361,355,"true"
"7005",49,16,0,1,18,14,295,289,"true"
"7006",141,28,0,0,36,53,785,767,"true"
"7007",158,81,0,1,82,51,867,797,"true"
"7008",205,36,0,1,69,33,873,851,"true"
"7009",84,21,0,1,28,26,501,492,"true"
"7010",45,19,0,1,19,13,243,237,"true"
"7011",99,18,0,1,36,20,559,548,"true"
"7012",124,53,0,1,52,37,699,671,"true"
"7013",53,20,0,1,25,9,301,297,"true"
"7014",184,108,0,1,92,68,974,917,"true"
"7015",76,28,0,1,40,26,436,424,"true"
"7016",86,30,0,0,25,27,578,540,"true"
"7017",29,3,0,0,6,8,204,203,"true"
"7018",81,24,0,0,30,42,509,482,"true"
"7019",82,21,0,1,35,19,453,445,"true"
"7020",173,65,0,1,77,61,951,893,"true"
"7021",149,62,0,1,55,44,1039,987,"true"
"7022",53,30,0,1,26,14,376,368,"true"
"7023",176,71,0,1,92,60,835,789,"true"
"7024",84,15,0,1,23,17,327,319,"true"
"7025",63,11,0,1,32,9,349,346,"true"
"7026",31,7,0,0,1,22,170,166,"true"
"7027",99,22,0,0,31,43,454,439,"true"
"7028",22,2,0,1,11,2,106,102,"true"
"7029",104,12,0,1,31,21,634,617,"true"
"7030",223,24,0,0,75,75,941,899,"true"
"7031",200,75,0,1,94,73,1273,1226,"true"
"7032",170,41,0,0,48,51,794,767,"true"
"7033",65,30,0,0,16,17,377,368,"true"
"7034",88,23,0,1,26,23,509,503,"true"
"7035",48,29,0,1,28,17,240,231,"true"
"7036",45,14,0,1,24,9,275,269,"true"
"7037",39,3,0,0,6,6,171,167,"true"
"7038",39,9,0,0,10,17,229,223,"true"
"7039",196,57,0,1,62,43,992,950,"true"
"7040",53,8,0,1,16,7,349,340,"true"
"7041",62,29,0,1,36,15,412,390,"true"
"7042",165,29,0,1,49,35,864,839,"true"
"7043",72,17,0,1,25,10,360,352,"true"
"7044",431,186,0,0,178,184,2493,2381,"true"
"7045",178,18,0,1,53,40,853,832,"true"
"7046",77,24,0,1,23,22,520,499,"true"
"7047",54,23,0,1,27,8,320,312,"true"
"7048",271,26,0,1,115,30,1169,1141,"true"
"7049",119,25,0,1,51,11,588,564,"true"
"7050",239,78,0,1,103,74,1160,1103,"true"
"7051",171,41,0,1,59,30,806,778,"true"
"7052",103,35,0,0,39,41,657,638,"true"
"7053",265,64,0,1,82,53,1400,1343,"true"
"7054",41,8,0,1,14,2,190,189,"true"
"7055",52,13,0,1,30,9,338,322,"true"
"7056",156,51,0,0,30,87,760,730,"true"
"7057",132,14,0,1,40,36,739,724,"true"
"7058",302,48,0,1,103,82,1651,1610,"true"
"7059",126,20,0,0,42,42,619,595,"true"
"7060",169,41,0,1,61,28,792,726,"true"
"7061",78,28,0,1,36,27,417,405,"true"
"7062",236,58,0,1,89,57,1186,1130,"true"
"7063",86,24,0,1,28,24,449,434,"true"
"7064",194,36,0,0,50,52,1045,1019,"true"
"7065",72,7,0,1,19,10,339,329,"true"
"7066",132,75,0,1,59,42,886,838,"true"
"7067",135,16,0,0,27,54,716,703,"true"
"7068",75,26,0,1,36,18,382,370,"true"
"7069",45,15,0,0,15,19,232,224,"true"
"7070",98,27,0,1,40,36,697,668,"true"
"7071",100,28,0,1,42,35,622,610,"true"
"7072",53,16,0,0,13,34,402,392,"true"
"7073",177,34,0,0,46,56,869,847,"true"
"7074",190,67,0,1,75,64,1131,1081,"true"
"7075",311,43,0,1,93,33,1484,1421,"true"
"7076",156,36,0,1,51,35,819,791,"true"
"7077",322,106,0,0,116,116,1567,1510,"true"
"7078",125,17,0,1,39,25,718,698,"true"
"7079",32,14,0,1,26,12,137,126,"true"
"7080",48,19,0,0,17,20,355,342,"true"
"7081",98,21,0,1,33,25,464,449,"true"
"7082",126,49,0,0,42,44,581,546,"true"
"7083",68,27,0,1,26,19,429,408,"true"
"7084",219,48,0,0,47,82,1133,1110,"true"
"7085",270,101,0,1,110,98,1587,1462,"true"
"7086",83,27,0,1,30,26,522,504,"true"
"7087",242,54,0,0,57,101,1159,1130,"true"
"7088",169,106,0,1,76,75,1166,1082,"true"
"7089",192,82,0,0,75,76,1261,1188,"true"
"7090",25,5,0,0,5,10,144,140,"true"
"7091",279,73,0,1,85,62,1206,1130,"true"
"7092",64,13,0,0,19,19,293,286,"true"
"7093",9,1,0,0,2,4,48,48,"true"
"7094",201,43,0,1,54,45,844,821,"true"
"7095",267,77,0,0,69,78,1298,1239,"true"
"7096",234,37,0,1,97,44,1012,988,"true"
"7097",28,25,0,0,15,18,263,254,"true"
"7098",178,37,0,1,79,35,825,805,"true"
"7099",252,129,0,1,139,67,1195,1135,"true"
"7100",87,18,0,1,50,16,488,474,"true"
"7101",70,28,0,1,32,29,404,386,"true"
"7102",139,24,0,1,46,44,582,540,"true"
"7103",123,48,0,1,40,36,830,798,"true"
"7104",211,94,0,1,131,48,1131,1044,"true"
"7105",186,67,0,1,85,39,787,766,"true"
"7106",122,34,0,1,47,42,564,558,"true"
"7107",85,31,0,0,26,41,572,552,"true"
"7108",208,66,0,0,70,101,1329,1275,"true"
"7109",95,33,0,0,23,29,466,446,"true"
"7110",83,20,0,0,22,36,398,384,"true"
"7111",84,16,0,0,24,33,425,413,"true"
"7112",93,16,0,0,15,42,537,519,"true"
"7113",49,8,0,0,15,31,259,250,"true"
"7114",173,59,0,1,85,73,869,828,"true"
"7115",131,42,0,1,75,33,782,739,"true"
"7116",54,12,0,1,19,14,300,284,"true"
"7117",298,91,0,1,104,90,1590,1483,"true"
"7118",97,41,0,1,32,26,551,529,"true"
"7119",392,18,0,1,141,61,1810,1765,"true"
"7120",81,9,0,0,28,30,355,335,"true"
"7121",108,35,0,1,53,28,660,627,"true"
"7122",94,23,0,1,34,25,480,461,"true"
"7123",237,63,0,1,76,73,1120,1086,"true"
"7124",60,22,0,1,22,17,334,317,"true"
"7125",45,6,0,0,8,19,305,301,"true"
"7126",177,45,0,1,56,43,930,892,"true"
"7127",38,14,0,1,10,8,305,290,"true"
"7128",324,61,0,1,94,58,1666,1604,"true"
"7129",132,32,0,1,47,17,684,663,"true"
"7130",93,44,0,1,41,30,622,582,"true"
"7131",229,34,0,0,44,81,1154,1126,"true"
"7132",229,67,0,1,81,77,1153,1098,"true"
"7133",150,48,0,0,41,60,737,694,"true"
"7134",22,12,0,1,13,11,157,156,"true"
"7135",62,15,0,0,20,34,360,352,"true"
"7136",82,13,0,1,19,16,458,456,"true"
"7137",97,31,0,1,31,20,471,462,"true"
"7138",80,13,0,1,29,22,410,393,"true"
"7139",177,41,0,1,61,49,838,791,"true"
"7140",57,12,0,1,19,14,362,347,"true"
"7141",143,16,0,0,41,41,556,546,"true"
"7142",46,7,0,0,13,20,329,318,"true"
"7143",76,34,0,1,33,25,489,470,"true"
"7144",67,17,0,1,38,21,436,418,"true"
"7145",326,59,0,0,89,112,1220,1184,"true"
"7146",59,20,0,1,25,15,340,325,"true"
"7147",33,19,0,1,21,5,207,196,"true"
"7148",133,76,0,1,53,48,901,857,"true"
"7149",55,13,0,1,22,10,265,259,"true"
"7150",120,43,0,0,38,39,629,580,"true"
"7151",188,20,0,0,36,79,724,692,"true"
"7152",26,11,0,1,15,9,232,216,"true"
"7153",15,11,0,1,11,7,96,95,"true"
"7154",152,34,0,1,47,41,591,579,"true"
"7155",56,8,0,1,15,14,296,288,"true"
"7156",167,34,0,0,52,57,874,849,"true"
"7157",79,21,0,0,25,26,497,483,"true"
"7158",163,43,0,1,50,49,1023,967,"true"
"7159",73,10,0,0,24,26,420,412,"true"
"7160",109,19,0,0,20,54,519,506,"true"
"7161",206,45,0,1,73,46,1225,1186,"true"
"7162",102,19,0,1,42,19,530,518,"true"
"7163",215,52,0,1,73,50,997,948,"true"
"7164",127,54,0,1,56,25,669,654,"true"
"7165",94,7,0,1,31,19,552,530,"true"
"7166",63,15,0,1,26,9,349,338,"true"
"7167",128,35,0,1,64,39,655,629,"true"
"7168",33,22,0,1,19,9,220,214,"true"
"7169",56,19,0,0,17,18,399,383,"true"
"7170",470,143,0,1,194,142,2381,2296,"true"
"7171",416,109,0,1,199,115,2224,2078,"true"
"7172",105,27,0,1,40,35,561,528,"true"
